task,correct_response,difficulty_level,fam_loop.thisRepN,fam_loop.thisTrialN,fam_loop.thisN,fam_loop.thisIndex,pa_loop.thisRepN,pa_loop.thisTrialN,pa_loop.thisN,pa_loop.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,Reference_time,block1,block2,welcome_scr,key_interrupt_welcome.started,key_interrupt_welcome.keys,key_interrupt_welcome.rt,instruction_text.started,key_resp_instruction.started,key_resp_instruction.keys,key_resp_instruction.rt,trigger_time_fam_onset,fam_duration,key_resp_fam.started,key_resp_fam.keys,key_resp_fam.corr,key_resp_fam.rt,fam_fix,trigger_time_fam_recovery,recovery_fam.started,trigger_time_fam_vas_val,VAS_Valence_fam_.started,VAS_Valence_Slider_fam.response,trigger_time_fam_vas_arousal,VAS_Arousal_fam_.started,VAS_Arousal_Slider_fam.response,trigger_time_fam_vas_emoState,VAS_emoState_fam_.started,VAS_emoState_image_fam.started,VAS_emoState_Slider_fam.response,key_resp_FamEnd.started,key_resp_FamEnd.keys,key_resp_FamEnd.rt,trigger_time_pa_baseline,baseline_pa.started,trigger_time_pa_onset,pa_duration,key_resp_pa.started,key_resp_pa.keys,key_resp_pa.corr,key_resp_pa.rt,trigger_time_pa_recovery,recovery_pa.started,trigger_time_pa_VAS_val_b,VAS_Valence_b_pa.started,VAS_Valence_Slider_b_pa.response,trigger_time_pa_VAS_arousal_b,VAS_Arousal_b_pa.started,VAS_Arousal_Slider_b_pa.response,trigger_time_pa_VAS_emoState_b,VAS_emoState_b_pa.started,VAS_emoState_image_b_pa.started,VAS_emoState_Slider_b_pa.response,trigger_time_pa_VAS_val_a,VAS_Valence_a_pa.started,VAS_Valence_Slider_a_pa.response,trigger_time_pa_VAS_arousal_a,VAS_Arousal_a_pa.started,VAS_Arousal_Slider_a_pa.response,trigger_time_pa_VAS_emoState_a,VAS_emoState_a_pa.started,VAS_emoState_image_a_pa.started,VAS_emoState_Slider_a_pa.response,trigger_time_pa_VAS_val_r,VAS_Valence_r_pa.started,VAS_Valence_Slider_r_pa.response,trigger_time_pa_VAS_arousal_r,VAS_Arousal_r_pa.started,VAS_Arousal_Slider_r_pa.response,trigger_time_pa_VAS_emoState_r,VAS_emoState_r_pa.started,VAS_emoState_image_r_pa.started,VAS_emoState_Slider_r_pa.response,trigger_time_b1_baseline,baseline_b1.started,trigger_time_b1_task_onset,b1_duration,key_resp_b1.started,key_resp_b1.keys,key_resp_b1.corr,key_resp_b1.rt,soundFeed.started,trigger_time_b1_recovery,recovery_b1.started,recovery_b1.stopped,trigger_time_b1_VAS_val_b,VAS_Valence_b_b1.started,VAS_Valence_Slider_b_b1.response,trigger_time_b1_VAS_arousal_b,VAS_Arousal_b_b1.started,VAS_Arousal_Slider_b_b1.response,trigger_time_b1_VAS_emoState_b,VAS_emoState_b_b1.started,VAS_emoState_image_b_b1.started,VAS_emoState_Slider_b_b1.response,trigger_time_b1_VAS_val_a,VAS_Valence_a_b1.started,VAS_Valence_Slider_a_b1.response,trigger_time_b1_VAS_arousal_a,VAS_Arousal_a_b1.started,VAS_Arousal_Slider_a_b1.response,trigger_time_b1_VAS_emoState_a,VAS_emoState_a_b1.started,VAS_emoState_image_a_b1.started,VAS_emoState_Slider_a_b1.response,trigger_time_b1_VAS_val_r,VAS_Valence_r_b1.started,VAS_Valence_Slider_r_b1.response,trigger_time_b1_VAS_arousal_r,VAS_Arousal_r_b1.started,VAS_Arousal_Slider_r_b1.response,trigger_time_b1_VAS_emoState_r,VAS_emoState_r_b1.started,VAS_emoState_image_r_b1.started,VAS_emoState_Slider_r_b1.response,key_resp_RelaXinstruction.started,key_resp_RelaXinstruction.keys,key_resp_RelaXinstruction.rt,trigger_time_relaxation_onset,Relaxation_End,trigger_time_b2_baseline,baseline_b2.started,trigger_time_b2_task_onset,b2_duration,key_resp_b2.started,key_resp_b2.keys,key_resp_b2.corr,key_resp_b2.rt,trigger_time_b2_recovery,recovery_b2.started,trigger_time_b2_VAS_val_b,VAS_Valence_b_b2.started,VAS_Valence_Slider_b_b2.response,trigger_time_b2_VAS_arousal_b,VAS_Arousal_b_b2.started,VAS_Arousal_Slider_b_b2.response,trigger_time_b2_VAS_emoState_b,VAS_emoState_b_b2.started,VAS_emoState_image_b_b2.started,VAS_emoState_Slider_b_b2.response,trigger_time_b2_VAS_val_a,VAS_Valence_a_b2.started,VAS_Valence_Slider_a_b2.response,trigger_time_b2_VAS_arousal_a,VAS_Arousal_a_b2.started,VAS_Arousal_Slider_a_b2.response,trigger_time_b2_VAS_emoState_a,VAS_emoState_a_b2.started,VAS_emoState_image_a_b2.started,VAS_emoState_Slider_a_b2.response,trigger_time_b2_VAS_val_r,VAS_Valence_r_b2.started,VAS_Valence_Slider_r_b2.response,trigger_time_b2_VAS_arousal_r,VAS_Arousal_r_b2.started,VAS_Arousal_Slider_r_b2.response,trigger_time_b2_VAS_emoState_r,VAS_emoState_r_b2.started,VAS_emoState_image_r_b2.started,VAS_emoState_Slider_r_b2.response,trigger_time_end,last_message.started,key_resp_goodbye.started,key_resp_goodbye.keys,key_resp_goodbye.rt,timestamp,TotalReward,EndofExp,participant,session,date,expName,psychopyVersion,frameRate,
17 + 96 = 113,m,0,,,,,,,,,0,50,50,3567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705.7444218,None,0,,1709.5164942999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
39 - 95 = -53,z,0,,,,,,,,,0,51,51,2803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1711.2575343999997,z,1,1.3214512000004106,1712.609573699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
87 x 3 = 263,z,1,,,,,,,,,0,52,52,1090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713.8649631999997,z,1,2.2160818999991534,1716.1058554000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
99 x 2 = 200,z,1,,,,,,,,,0,53,53,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717.341448699999,z,1,1.7721400000000358,1719.1440864999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
36 : 4 = 5,z,1,,,,,,,,,0,54,54,1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1720.3842026000002,z,1,2.6824198999993314,1723.0881478000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
60 + 47 = 107,m,0,,,,,,,,,0,55,55,3699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724.3240150000001,z,0,3.4131905000003826,1727.7666273000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
2 x 59 = 118,m,1,,,,,,,,,0,56,56,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729.5216340000006,m,1,1.8325599999998303,1731.378558399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
2 x 48 = 96,m,1,,,,,,,,,0,57,57,2401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732.6166785000005,m,1,1.4774497999997038,1734.1191061000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
46 x 4 = 184,m,1,,,,,,,,,0,58,58,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1735.355770799999,m,1,2.257383299999674,1737.6300526000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
74 : 2 = 37,m,1,,,,,,,,,0,59,59,1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1738.8835211999994,z,0,1.3758933999988585,1740.2851069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
90 : 6 = 15,m,1,,,,,,,,,0,60,60,1678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742.0272784999997,m,1,2.429377299999942,1744.4809321000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
44 + 33 = 77,m,0,,,,,,,,,0,61,61,3534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.7389337000004,m,1,1.0536395999997694,1746.8239079999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
20 : 4 = 7,z,1,,,,,,,,,0,62,62,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748.059427099999,z,1,2.364324699999088,1750.4463697000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
85 x 7 = 592,z,1,,,,,,,,,0,63,63,1677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751.6861819999995,z,1,1.3577219999997396,1753.0715298999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
95 + 24 = 122,z,0,,,,,,,,,0,64,64,3685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754.324330899999,m,0,1.2162435000000187,1755.5637651999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
68 x 6 = 408,m,1,,,,,,,,,0,65,65,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1757.3187583,z,0,1.4024344999988898,1758.7506198000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
2 x 13 = 24,z,1,,,,,,,,,0,66,66,1347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.5068054000003,z,1,1.584391899998991,1762.1133745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
95 + 17 = 112,m,0,,,,,,,,,0,67,67,3462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763.3503471000004,m,1,1.6069284000013795,1764.986151799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
26 + 31 = 57,m,0,,,,,,,,,0,68,68,3779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1766.2260107000002,m,1,1.4724464000000808,1767.7282014999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
92 x 8 = 734,z,1,,,,,,,,,0,69,69,1684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768.9637829999992,z,1,1.5479304000009506,1770.5327668000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
16 : 4 = 4,m,1,,,,,,,,,0,70,70,865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1771.7895379000001,m,1,1.7550088999987565,1773.5755863000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
29 x 3 = 87,m,1,,,,,,,,,0,71,71,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1774.810797,z,0,2.724452999999812,1777.5523136999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
84 : 7 = 9,z,1,,,,,,,,,0,72,72,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779.2905288000002,None,0,,1782.5661780000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
3 x 15 = 48,z,1,,,,,,,,,0,73,73,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784.3157728999995,z,1,1.3024033000010604,1785.6378175000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
72 x 7 = 503,z,1,,,,,,,,,0,74,74,1605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1786.8783967,z,1,0.7668738000002122,1787.6629707999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
74 x 2 = 146,z,1,,,,,,,,,0,75,75,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.8990947000002,z,1,1.5784140999994634,1790.5015001999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
33 : 3 = 8,z,1,,,,,,,,,0,76,76,2643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1791.7583527999996,z,1,1.4813737999984369,1793.260633199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
84 x 8 = 672,m,1,,,,,,,,,0,77,77,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794.4961213000006,m,1,1.0412748999997348,1795.5644158999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
26 : 2 = 13,m,1,,,,,,,,,0,78,78,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1796.800323899999,m,1,1.3452624999999898,1798.1724970999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
84 : 4 = 21,m,1,,,,,,,,,0,79,79,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799.4082483000002,z,0,1.6013761999993221,1801.0315000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
41 x 4 = 160,z,1,,,,,,,,,0,80,80,2490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802.7693837999996,z,1,2.359225900000638,1805.1563273999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
78 x 8 = 627,z,1,,,,,,,,,0,81,81,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806.3971428000004,z,1,0.8106964999997217,1807.2316719999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
55 x 3 = 162,z,1,,,,,,,,,0,82,82,2397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1808.4675626999997,z,1,1.9866695999999138,1810.4871756999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
18 : 3 = 7,z,1,,,,,,,,,0,83,83,1245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1811.7264388000003,m,0,2.126831599999605,1813.8797750999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
54 : 2 = 27,m,1,,,,,,,,,0,84,84,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815.6180196000005,z,0,1.0595349000004717,1816.7070591999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
85 + 52 = 139,z,0,,,,,,,,,0,85,85,3047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1818.4571436000006,z,1,2.1551635000005263,1820.630536599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
82 : 2 = 41,m,1,,,,,,,,,0,86,86,1377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1821.8760636999996,None,0,,1821.8719718999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695030268.6331725,1823.6286010999993,2123.6521926000005,1695030568.6519601,2123.6521926000005,42.91666666666667,1695030572.1795886,2127.1827792000004,41.75,1695030578.0807843,2133.0883608999993,2133.0883608999993,39.29166666666667,1695030581.8141148,2136.8219549000005,29.041666666666664,1695030587.6133492,2142.6209729,76.41666666666667,1695030593.6636279,2148.6726092999997,2148.6726092999997,23.0,1695030596.3884897,2151.3969025000006,61.25000000000001,1695030602.2018313,2157.208720299999,31.916666666666664,1695030609.2263951,2164.2349567,2164.2349567,54.125,2166.3923400000003,space,3.019150900000568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695030616.2614965,1695031004.4488404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WP2_01_IGFW,001,2023-09-18_11h14.57.361,SAM_Experiment,2022.2.4,60.36795475797145,
